,frequency_segment,monetary_segment,recency_segment,client_id
16813,1,3,2,16136_id
16814,1,3,2,13435_id
16815,1,4,1,11931_id
16816,4,1,3,19196_id
16817,1,4,2,10302_id
16818,1,3,2,15516_id
16819,1,4,2,13147_id
16820,1,4,2,13335_id
16821,1,4,1,10984_id
16822,1,4,2,10346_id
16823,1,4,1,8974_id
16824,1,3,2,12944_id
16825,1,4,1,8070_id
16826,1,3,2,15452_id
16827,1,3,2,14505_id
16828,1,4,1,8063_id
16829,1,3,2,15305_id
16830,4,1,4,19770_id
16831,1,4,1,11471_id
16832,1,3,2,14693_id
16833,1,3,2,15084_id
16834,1,3,2,17031_id
16835,1,3,2,14490_id
16836,1,2,2,17276_id
16837,1,4,1,10798_id
16838,1,3,1,12074_id
16839,1,3,2,12985_id
16840,1,2,3,18096_id
16841,1,4,1,3006_id
16842,1,4,1,11213_id
16843,1,3,2,11789_id
16844,1,2,2,18448_id
16845,1,3,2,15578_id
16846,1,3,2,13746_id
16847,1,3,2,16851_id
16848,3,2,3,18831_id
16849,1,3,2,16781_id
16850,1,3,2,14106_id
16851,1,3,2,13481_id
16852,1,3,2,12419_id
16853,4,1,3,19657_id
16854,2,3,2,17663_id
16855,1,3,2,13967_id
16856,2,2,2,18142_id
16857,1,3,2,14448_id
16858,1,3,2,14820_id
16859,1,4,2,10835_id
16860,1,4,1,4262_id
16861,2,2,2,18055_id
16862,1,4,1,11933_id
16863,1,4,1,5217_id
16864,3,2,3,18566_id
16865,1,3,1,11705_id
16866,1,4,2,13688_id
16867,1,3,1,12283_id
16868,1,3,2,13111_id
16869,1,4,1,9091_id
16870,1,3,2,14517_id
16871,1,3,2,15366_id
16872,1,4,2,12734_id
16873,1,3,2,17513_id
16874,1,3,2,13689_id
16875,1,3,2,15293_id
16876,2,2,3,18608_id
16877,1,3,2,15832_id
16878,1,2,2,16683_id
16879,1,3,1,11873_id
16880,1,4,1,11850_id
16881,1,3,2,16356_id
16882,3,2,3,18727_id
16883,1,4,1,9417_id
16884,3,2,3,18881_id
16885,2,2,2,18322_id
16886,3,2,3,18904_id
16887,1,4,2,10708_id
16888,3,1,3,19443_id
16889,1,4,1,9581_id
16890,1,4,1,9775_id
16891,1,3,2,15858_id
16892,1,4,1,9642_id
16893,1,3,1,11651_id
16894,1,3,2,16539_id
16895,1,4,1,10540_id
16896,1,3,2,15973_id
16897,1,4,1,9152_id
16898,1,4,2,11347_id
16899,1,3,2,12917_id
16900,1,4,2,13568_id
16901,1,4,1,9717_id
16902,1,2,2,16997_id
16903,1,2,2,16673_id
16904,1,4,1,10153_id
16905,1,3,2,14053_id
16906,3,1,3,19357_id
16907,1,4,1,7635_id
16908,4,1,4,19751_id
16909,1,4,1,10915_id
16910,1,3,2,14319_id
16911,3,2,3,18860_id
16912,1,4,1,9563_id
16913,2,2,3,18054_id
16914,1,3,2,11954_id
16915,1,3,2,14844_id
16916,4,1,3,19507_id
16917,2,2,2,17690_id
16918,1,4,1,9406_id
16919,1,3,1,12063_id
16920,1,4,1,10711_id
16921,1,2,2,17778_id
16922,1,3,2,15766_id
16923,1,3,2,14783_id
16924,2,2,3,18588_id
16925,1,3,2,13776_id
16926,1,3,2,15758_id
16927,4,1,3,19406_id
16928,1,3,2,15566_id
16929,1,4,1,8429_id
16930,1,3,2,17474_id
16931,4,1,3,19339_id
16932,1,3,2,15829_id
16933,1,3,2,14150_id
16934,1,3,1,12194_id
16935,1,3,2,14359_id
16936,1,4,2,12864_id
16937,1,4,2,14111_id
16938,1,3,2,12750_id
16939,1,4,1,7121_id
16940,1,4,1,7795_id
16941,1,3,2,13173_id
16942,2,2,3,18996_id
16943,3,1,3,19543_id
16944,2,3,2,17911_id
16945,1,2,2,16839_id
16946,1,4,2,12472_id
16947,1,3,2,16031_id
16948,1,4,2,10882_id
16949,1,4,1,9035_id
16950,1,2,2,16271_id
16951,1,3,1,11633_id
16952,1,4,2,11885_id
16953,2,2,2,18293_id
16954,1,2,2,16426_id
16955,1,4,1,10879_id
16956,2,1,3,19069_id
16957,1,2,2,17504_id
16958,1,4,1,1728_id
16959,1,3,2,15075_id
16960,2,2,3,18554_id
16961,1,3,2,17385_id
16962,1,3,2,15030_id
16963,4,1,3,19445_id
16964,2,3,3,17841_id
16965,1,3,2,13022_id
16966,1,4,1,7587_id
16967,1,4,1,11147_id
16968,1,3,2,17270_id
16969,1,4,1,12012_id
16970,1,3,2,17540_id
16971,1,3,2,14519_id
16972,1,4,1,9436_id
16973,1,2,2,16789_id
16974,1,3,1,11939_id
16975,1,4,1,10497_id
16976,4,1,3,19373_id
16977,1,3,2,15325_id
16978,1,4,1,12136_id
16979,1,3,2,14159_id
16980,1,2,2,16273_id
16981,1,4,2,11408_id
16982,1,3,2,14771_id
16983,4,1,4,19807_id
16984,3,2,3,18575_id
16985,1,4,1,9918_id
16986,1,2,2,17254_id
16987,1,3,2,17398_id
16988,1,3,2,14775_id
16989,3,2,3,18739_id
16990,2,2,2,18476_id
16991,1,3,2,11785_id
16992,1,4,1,11941_id
16993,1,4,2,13413_id
16994,1,3,2,15344_id
16995,1,4,2,10764_id
16996,1,3,2,12845_id
16997,1,3,2,15266_id
16998,1,4,1,11464_id
16999,1,3,2,15074_id
17000,1,3,2,12120_id
17001,1,4,2,12903_id
17002,1,3,2,14422_id
17003,1,3,1,12343_id
17004,1,3,2,15659_id
17005,1,3,2,16133_id
17006,1,4,1,4419_id
17007,1,4,1,7570_id
17008,1,4,1,10253_id
17009,1,4,2,10259_id
17010,1,3,2,14373_id
17011,1,3,2,15349_id
17012,1,4,1,10732_id
17013,1,4,1,3001_id
17014,2,2,3,18127_id
17015,1,3,2,14365_id
17016,1,3,2,12695_id
17017,1,2,2,17018_id
17018,1,4,2,13026_id
17019,3,1,3,19174_id
17020,1,3,2,15168_id
17021,1,3,2,12846_id
17022,2,3,2,17998_id
17023,1,4,2,10336_id
17024,3,2,3,18615_id
17025,2,3,3,17793_id
17026,2,2,2,18349_id
17027,1,3,2,14766_id
17028,1,4,1,11051_id
17029,1,3,2,14567_id
17030,1,4,1,11922_id
17031,3,1,3,19067_id
17032,1,4,1,9574_id
17033,1,3,2,15370_id
17034,1,4,2,10938_id
17035,3,1,3,19221_id
17036,1,2,2,16912_id
17037,1,4,1,11259_id
17038,1,4,2,10103_id
17039,2,2,3,18210_id
17040,4,1,3,19500_id
17041,2,2,2,18179_id
17042,3,1,3,19318_id
17043,1,3,1,11601_id
17044,1,4,1,7253_id
17045,2,2,2,17659_id
17046,3,2,3,19455_id
17047,1,3,2,15336_id
17048,1,3,2,15796_id
17049,1,2,2,16787_id
17050,1,3,1,11962_id
17051,2,2,2,17945_id
17052,2,3,3,17797_id
17053,1,2,2,16917_id
17054,4,1,4,19924_id
17055,1,3,2,16221_id
17056,1,4,1,6754_id
17057,1,4,2,13586_id
17058,3,1,3,19327_id
17059,1,4,1,11315_id
17060,2,2,2,18160_id
17061,1,4,1,7250_id
17062,4,1,3,19157_id
17063,1,3,2,16544_id
17064,1,3,2,14323_id
17065,1,4,2,10942_id
17066,1,4,1,4916_id
17067,1,4,1,10878_id
17068,1,4,1,10414_id
17069,2,2,2,18461_id
17070,1,2,2,16357_id
17071,1,3,2,15552_id
17072,1,3,2,16981_id
17073,3,1,3,19415_id
17074,2,2,2,18018_id
17075,1,3,2,15123_id
17076,4,1,3,19298_id
17077,2,3,3,17979_id
17078,1,3,2,15096_id
17079,4,1,3,19557_id
17080,1,3,2,12929_id
17081,1,4,1,4445_id
17082,3,1,3,19370_id
17083,2,2,2,17947_id
17084,1,3,2,15302_id
17085,2,2,2,18479_id
17086,2,2,2,18215_id
17087,1,4,1,1955_id
17088,1,4,1,6649_id
17089,2,2,2,17578_id
17090,1,4,1,8134_id
17091,2,2,2,18197_id
17092,1,4,1,8048_id
17093,1,4,1,7201_id
17094,1,3,2,14312_id
17095,1,3,2,15019_id
17096,1,2,2,16939_id
17097,1,3,2,14943_id
17098,1,3,2,12658_id
17099,3,1,3,19066_id
17100,1,3,2,16173_id
17101,1,3,2,12791_id
17102,1,3,2,12898_id
17103,1,3,1,12257_id
17104,1,2,2,16392_id
17105,1,3,1,12163_id
17106,1,4,1,11152_id
17107,3,2,3,18758_id
17108,1,4,1,2828_id
17109,1,2,2,17100_id
17110,1,4,1,11283_id
17111,1,4,1,1345_id
17112,1,4,2,10691_id
17113,1,4,1,1691_id
17114,1,4,2,9202_id
17115,1,4,2,11095_id
17116,3,1,3,19229_id
17117,1,4,2,9667_id
17118,1,4,1,10061_id
17119,1,4,1,76_id
17120,1,4,1,2231_id
17121,1,3,2,16192_id
17122,1,3,2,16753_id
17123,1,4,2,10582_id
17124,1,3,2,15722_id
17125,1,4,1,10479_id
17126,1,4,1,2966_id
17127,1,3,2,15841_id
17128,1,4,1,2781_id
17129,4,1,4,19709_id
17130,1,3,2,12072_id
17131,1,4,2,11400_id
17132,1,3,2,17388_id
17133,1,4,2,12930_id
17134,1,4,2,14056_id
17135,1,2,2,16650_id
17136,1,4,1,7408_id
17137,2,2,2,17830_id
17138,2,2,2,18384_id
17139,1,4,2,10244_id
17140,1,3,2,13171_id
17141,1,3,2,14852_id
17142,3,2,3,18770_id
17143,4,1,4,19787_id
17144,1,4,2,9451_id
17145,1,4,1,10202_id
17146,4,1,4,19874_id
17147,1,3,2,14641_id
17148,1,4,1,11887_id
17149,1,3,2,13288_id
17150,1,3,2,16143_id
17151,1,4,1,10473_id
17152,1,2,2,16664_id
17153,1,3,2,13938_id
17154,2,2,3,18495_id
17155,1,4,1,10388_id
17156,1,3,2,13112_id
17157,2,2,2,17748_id
17158,1,3,2,14904_id
17159,1,3,2,15340_id
17160,1,3,2,12420_id
17161,1,4,2,10698_id
17162,2,3,2,17598_id
17163,1,4,1,4671_id
17164,1,3,1,12204_id
17165,1,4,1,11575_id
17166,1,2,2,17439_id
17167,1,4,1,2156_id
17168,1,4,1,9679_id
17169,1,2,2,17406_id
17170,1,4,1,9576_id
17171,1,2,2,17379_id
17172,1,3,2,14343_id
17173,1,3,2,12391_id
17174,1,3,1,11613_id
17175,1,3,2,12381_id
17176,1,4,1,9852_id
17177,2,2,2,18023_id
17178,1,4,1,11173_id
17179,1,4,2,12705_id
17180,1,4,2,12571_id
17181,3,1,3,19063_id
17182,2,2,2,18369_id
17183,1,2,2,16818_id
17184,2,2,3,18017_id
17185,2,2,3,18451_id
17186,1,4,1,9669_id
17187,1,3,2,12193_id
17188,1,3,2,11669_id
17189,1,3,2,14964_id
17190,1,4,2,11769_id
17191,1,3,2,14065_id
17192,1,2,2,16337_id
17193,2,1,3,19043_id
17194,1,3,2,13160_id
17195,1,4,1,8760_id
17196,1,4,2,10249_id
17197,2,2,2,18391_id
17198,1,4,1,9495_id
17199,1,3,2,16040_id
17200,1,3,2,15161_id
17201,1,4,2,11057_id
17202,1,4,2,10393_id
17203,1,4,1,259_id
17204,2,2,2,17686_id
17205,1,3,2,15959_id
17206,1,3,2,14122_id
17207,1,3,2,14396_id
17208,1,3,2,14906_id
17209,1,3,2,16183_id
17210,4,1,3,19605_id
17211,1,2,2,16888_id
17212,3,1,3,19638_id
17213,1,4,1,9465_id
17214,1,3,2,12523_id
17215,1,3,2,12719_id
17216,1,4,1,9489_id
17217,1,3,2,14550_id
17218,1,3,2,15742_id
17219,1,3,2,14735_id
17220,1,4,2,13733_id
17221,1,4,2,11436_id
17222,1,2,2,16925_id
17223,1,4,1,9993_id
17224,1,3,2,13790_id
17225,1,3,2,15781_id
17226,1,3,2,17402_id
17227,1,3,2,16329_id
17228,1,3,2,15295_id
17229,1,4,1,5314_id
17230,1,4,1,7225_id
17231,1,4,1,4668_id
17232,1,4,2,10650_id
17233,1,3,2,12693_id
17234,3,1,3,19363_id
17235,1,3,1,11747_id
17236,2,1,3,19092_id
17237,1,3,2,16386_id
17238,1,3,2,14607_id
17239,1,4,2,10029_id
17240,1,4,1,3336_id
17241,1,4,2,12504_id
17242,1,3,2,15648_id
17243,1,4,1,360_id
17244,2,1,3,19024_id
17245,1,3,2,12355_id
17246,1,4,1,10120_id
17247,1,3,2,14692_id
17248,1,3,2,14446_id
17249,2,2,2,18186_id
17250,1,2,2,16868_id
17251,1,4,1,2160_id
17252,1,4,1,1988_id
17253,1,2,2,16417_id
17254,1,3,2,15179_id
17255,1,4,1,10265_id
17256,1,3,2,11740_id
17257,4,1,3,19200_id
17258,1,4,1,9509_id
17259,1,3,2,16913_id
17260,4,2,3,19511_id
17261,1,3,2,15559_id
17262,2,3,2,17860_id
17263,1,3,2,14411_id
17264,1,3,2,14482_id
17265,1,3,2,15751_id
17266,2,2,3,18290_id
17267,2,2,2,18491_id
17268,3,2,3,18603_id
17269,1,4,1,8879_id
17270,1,4,1,10033_id
17271,1,3,2,15963_id
17272,1,3,1,12217_id
17273,1,3,2,12721_id
17274,1,4,1,9741_id
17275,1,3,2,15838_id
17276,1,3,2,15346_id
17277,1,3,2,13470_id
17278,1,2,2,16987_id
17279,1,3,1,11965_id
17280,2,2,2,18136_id
17281,1,3,2,14425_id
17282,1,3,2,15408_id
17283,1,3,2,14609_id
17284,1,4,1,1386_id
17285,1,3,2,13646_id
17286,1,3,2,15230_id
17287,1,3,2,14847_id
17288,4,1,3,19559_id
17289,1,4,1,158_id
17290,1,3,2,14357_id
17291,1,3,2,15122_id
17292,3,2,3,18965_id
17293,1,4,1,6478_id
17294,1,4,1,2179_id
17295,1,3,2,12430_id
17296,1,4,1,3245_id
17297,2,2,3,17900_id
17298,1,4,1,11650_id
17299,1,3,2,15145_id
17300,1,3,2,13337_id
17301,1,3,2,15262_id
17302,1,4,1,10293_id
17303,1,4,2,11565_id
17304,1,3,2,12605_id
17305,1,3,2,11621_id
17306,1,4,2,13355_id
17307,4,1,3,19532_id
17308,1,4,1,8688_id
17309,1,4,1,10486_id
17310,4,1,3,19883_id
17311,4,1,3,19211_id
17312,1,3,2,17180_id
17313,1,4,2,10591_id
17314,1,3,2,14897_id
17315,2,2,2,18497_id
17316,3,2,3,18582_id
17317,1,4,1,7060_id
17318,2,2,3,19085_id
17319,1,2,2,17088_id
17320,1,4,1,10455_id
17321,1,4,1,10362_id
17322,4,1,3,19456_id
17323,1,4,1,4858_id
17324,1,3,2,17987_id
17325,1,3,2,13030_id
17326,1,3,1,12048_id
17327,1,3,2,11999_id
17328,1,3,2,15330_id
17329,1,2,2,16367_id
17330,1,4,1,9450_id
17331,2,2,3,18138_id
17332,1,3,2,14582_id
17333,3,2,3,19285_id
17334,1,3,2,16081_id
17335,1,4,1,8199_id
17336,1,3,2,16135_id
17337,3,1,3,19569_id
17338,1,4,1,3729_id
17339,4,1,3,19334_id
17340,1,4,1,9491_id
17341,1,3,2,14174_id
17342,1,3,2,12548_id
17343,1,4,2,13323_id
17344,1,4,1,10902_id
17345,1,2,2,16500_id
17346,1,2,2,16313_id
17347,1,3,2,16668_id
17348,1,4,1,10294_id
17349,1,4,1,6730_id
17350,1,4,2,11231_id
17351,1,4,2,13904_id
17352,4,1,3,19283_id
17353,1,3,2,12019_id
17354,1,4,1,4231_id
17355,1,3,2,14793_id
17356,1,3,2,13294_id
17357,1,3,2,14944_id
17358,4,1,4,19873_id
17359,1,4,1,6715_id
17360,2,2,2,18163_id
17361,2,2,2,18100_id
17362,2,2,2,18193_id
17363,1,3,2,17582_id
17364,1,3,2,12671_id
17365,1,3,2,15745_id
17366,1,4,1,11559_id
17367,1,3,2,16088_id
17368,1,3,2,13581_id
17369,1,3,2,14827_id
17370,4,1,4,19673_id
17371,1,4,2,10185_id
17372,1,4,2,13276_id
17373,1,4,2,12232_id
17374,1,3,2,16284_id
17375,1,4,1,5000_id
17376,1,3,2,16202_id
17377,1,3,2,12028_id
17378,1,4,2,14103_id
17379,1,2,2,17066_id
17380,1,4,2,10794_id
17381,1,4,1,5005_id
17382,2,2,2,18416_id
17383,1,3,2,15809_id
17384,1,3,2,14420_id
17385,1,3,2,17196_id
17386,1,3,2,16565_id
17387,1,4,1,5908_id
17388,1,3,2,14211_id
17389,1,3,2,12771_id
17390,1,4,1,4576_id
17391,1,4,1,9193_id
17392,1,2,2,17408_id
17393,1,3,2,12308_id
17394,1,3,2,14062_id
17395,1,3,2,13198_id
17396,1,3,2,14769_id
17397,1,3,2,17163_id
17398,1,3,2,14502_id
17399,1,3,2,15332_id
17400,1,2,2,16252_id
17401,1,3,2,14860_id
17402,1,4,1,11484_id
17403,1,4,1,4845_id
17404,1,4,2,10978_id
17405,4,2,3,19315_id
17406,1,2,2,16695_id
17407,1,4,2,14144_id
17408,3,2,3,19035_id
17409,3,1,3,19070_id
17410,2,2,2,18147_id
17411,1,3,2,12931_id
17412,1,3,2,14038_id
17413,1,3,2,16660_id
17414,1,3,2,14434_id
17415,1,4,1,4848_id
17416,1,2,2,16666_id
17417,1,3,2,15371_id
17418,1,3,2,14027_id
17419,1,4,1,2138_id
17420,1,3,2,15528_id
17421,1,4,2,10695_id
17422,2,2,3,18879_id
17423,1,2,2,17384_id
17424,1,4,1,10799_id
17425,1,4,1,5094_id
17426,1,3,2,14880_id
17427,1,3,2,15296_id
17428,1,3,2,12277_id
17429,4,1,4,19792_id
17430,3,1,3,19330_id
17431,1,3,2,14900_id
17432,1,4,1,10853_id
17433,1,4,2,11063_id
17434,1,3,2,15391_id
17435,2,2,3,17884_id
17436,1,4,2,12482_id
17437,1,3,2,12704_id
17438,1,3,2,13334_id
17439,1,2,2,17288_id
17440,1,4,2,13033_id
17441,1,4,1,8001_id
17442,1,2,2,16499_id
17443,1,4,2,12952_id
17444,3,1,3,19442_id
17445,1,3,2,15836_id
17446,1,4,1,10696_id
17447,1,4,1,9424_id
17448,1,3,2,14484_id
17449,1,2,2,16897_id
17450,1,4,2,13550_id
17451,1,3,2,14724_id
17452,1,4,1,1006_id
17453,2,3,2,17846_id
17454,3,2,3,18910_id
17455,1,3,2,14525_id
17456,1,4,2,11222_id
17457,1,3,2,11840_id
17458,1,3,2,15679_id
17459,1,4,1,2212_id
17460,2,2,2,17599_id
17461,1,3,2,14333_id
17462,1,3,2,15534_id
17463,1,3,2,13723_id
17464,1,3,2,15699_id
17465,1,3,2,14308_id
17466,2,2,3,18415_id
17467,3,2,3,18753_id
17468,2,2,3,18498_id
17469,1,3,2,15394_id
17470,2,2,2,17865_id
17471,1,4,1,1159_id
17472,1,3,2,14933_id
17473,1,3,2,15031_id
17474,2,2,2,18292_id
17475,2,2,3,18233_id
17476,1,2,2,17025_id
17477,1,3,2,13071_id
17478,1,3,2,16697_id
17479,1,4,1,8653_id
17480,1,3,2,15998_id
17481,1,4,2,10610_id
17482,1,3,2,12105_id
17483,1,3,2,11671_id
17484,1,4,1,10284_id
17485,1,3,2,14732_id
17486,2,2,2,18149_id
17487,1,3,2,13643_id
17488,1,3,2,12370_id
17489,1,3,2,12987_id
17490,1,3,2,16416_id
17491,3,1,3,19144_id
17492,1,4,1,8878_id
17493,2,2,2,18232_id
17494,1,2,2,16224_id
17495,1,3,2,14748_id
17496,1,4,1,769_id
17497,3,2,3,18789_id
17498,1,4,1,9282_id
17499,1,3,2,12466_id
17500,1,4,1,10323_id
17501,1,4,2,11474_id
17502,2,2,2,18009_id
17503,1,4,1,9978_id
17504,1,4,2,13854_id
17505,1,3,2,11790_id
17506,1,3,2,15460_id
17507,4,1,3,19166_id
17508,1,3,2,16125_id
17509,1,3,2,15478_id
17510,1,4,1,7112_id
17511,1,3,1,12113_id
17512,1,3,2,13358_id
17513,1,4,1,6929_id
17514,1,3,2,17205_id
17515,2,2,2,17996_id
17516,1,3,2,12863_id
17517,2,2,2,17967_id
17518,1,3,1,11868_id
17519,1,3,1,12114_id
17520,1,4,1,11498_id
17521,1,2,2,16269_id
17522,1,4,2,10160_id
17523,1,4,1,7138_id
17524,1,2,2,16330_id
17525,1,3,2,12129_id
17526,1,2,2,16215_id
17527,3,1,3,19140_id
17528,1,3,2,15617_id
17529,1,2,2,17078_id
17530,1,3,2,14985_id
17531,1,2,2,17348_id
17532,1,3,2,12112_id
17533,1,3,2,15245_id
17534,1,4,1,7802_id
17535,1,4,2,12674_id
17536,1,2,2,17077_id
17537,3,2,3,18632_id
17538,1,3,2,16390_id
17539,4,1,3,19263_id
17540,1,3,2,12587_id
17541,1,3,2,15622_id
17542,4,2,3,19417_id
17543,1,4,1,11394_id
17544,1,3,2,14799_id
17545,1,4,1,12153_id
17546,4,1,4,19913_id
17547,1,3,2,12708_id
17548,2,3,2,17682_id
17549,1,4,1,10646_id
17550,1,4,1,294_id
17551,1,4,2,13602_id
17552,1,3,2,12303_id
17553,1,3,2,14285_id
17554,1,4,2,12431_id
17555,2,2,2,18539_id
17556,1,4,1,2012_id
17557,3,2,3,18762_id
17558,1,3,2,13957_id
17559,1,3,2,15626_id
17560,2,2,2,18058_id
17561,1,2,2,17411_id
17562,1,3,1,11711_id
17563,1,3,2,14997_id
17564,1,3,2,16059_id
17565,1,4,1,3124_id
17566,1,4,2,11513_id
17567,2,2,2,18458_id
17568,1,4,1,3285_id
17569,1,4,2,13369_id
17570,1,3,1,11870_id
17571,2,2,3,17612_id
17572,1,3,2,15558_id
17573,1,3,2,15833_id
17574,2,2,2,17915_id
17575,1,4,1,4891_id
17576,1,4,1,1725_id
17577,1,4,1,3323_id
17578,2,2,2,17718_id
17579,1,3,2,15677_id
17580,1,4,2,10643_id
17581,1,4,1,7576_id
17582,1,2,2,16459_id
17583,1,2,2,16653_id
17584,1,3,2,14203_id
17585,1,3,2,16937_id
17586,1,3,2,17079_id
17587,1,4,1,10398_id
17588,1,2,2,16206_id
17589,1,4,1,11354_id
17590,3,1,3,19004_id
17591,1,4,2,10145_id
17592,1,3,2,17208_id
17593,1,4,1,10179_id
17594,1,3,2,15437_id
17595,1,3,2,17043_id
17596,1,2,2,16770_id
17597,1,4,2,10875_id
17598,1,4,1,7708_id
17599,1,4,1,5766_id
17600,1,4,2,9286_id
17601,1,3,1,12346_id
17602,1,4,2,12600_id
17603,1,3,2,12745_id
17604,1,4,1,11799_id
17605,1,3,2,14961_id
17606,1,4,2,12822_id
17607,1,3,2,14803_id
17608,4,1,3,19421_id
17609,2,1,3,19027_id
17610,1,4,1,1832_id
17611,1,3,2,14198_id
17612,1,4,2,10348_id
17613,1,4,1,1424_id
17614,1,4,1,11298_id
17615,4,1,3,19572_id
17616,1,4,1,10602_id
17617,1,3,2,12439_id
17618,3,1,3,19464_id
17619,1,4,1,9408_id
17620,1,4,1,9472_id
17621,1,4,1,1369_id
17622,2,2,2,17552_id
17623,1,3,2,12241_id
17624,1,3,2,14948_id
17625,2,2,3,18363_id
17626,1,4,1,5861_id
17627,1,2,3,18455_id
17628,2,2,2,17959_id
17629,1,4,1,11853_id
17630,1,3,2,14586_id
17631,1,3,2,15924_id
17632,1,3,2,11980_id
17633,1,3,2,14902_id
17634,1,3,1,12083_id
17635,1,3,2,14346_id
17636,1,2,2,17147_id
17637,1,4,1,11590_id
17638,1,2,2,16756_id
17639,2,3,2,17751_id
17640,3,2,3,18815_id
17641,1,4,1,11489_id
17642,3,1,3,19353_id
17643,1,3,2,13166_id
17644,1,2,2,17249_id
17645,2,2,2,17834_id
17646,1,4,1,10939_id
17647,1,4,1,11369_id
17648,1,3,2,13922_id
17649,1,4,1,10223_id
17650,1,4,2,13822_id
17651,2,2,2,17801_id
17652,1,3,2,14934_id
17653,1,4,2,10206_id
17654,1,2,2,17300_id
17655,2,2,2,18378_id
17656,1,4,2,11275_id
17657,2,2,2,18377_id
17658,1,4,2,10102_id
17659,1,3,2,15628_id
17660,1,3,2,12160_id
17661,1,4,1,4620_id
17662,3,2,3,18847_id
17663,3,2,3,18621_id
17664,1,4,1,10314_id
17665,1,4,2,11583_id
17666,1,4,1,9269_id
17667,2,2,3,17611_id
17668,4,1,4,19891_id
17669,3,2,3,18623_id
17670,1,3,2,12095_id
17671,2,2,2,17704_id
17672,1,3,2,15918_id
17673,1,3,2,15885_id
17674,1,4,1,9681_id
17675,1,3,2,12955_id
17676,1,4,1,10121_id
17677,1,2,2,16908_id
17678,1,3,2,14867_id
17679,1,3,2,15167_id
17680,2,2,2,18084_id
17681,2,2,3,18102_id
17682,1,3,2,15886_id
17683,2,3,3,17739_id
17684,1,4,1,9502_id
17685,1,3,2,14299_id
17686,1,4,2,13059_id
17687,3,1,3,19099_id
17688,1,4,2,10965_id
17689,2,2,2,18396_id
17690,2,2,3,17950_id
17691,1,3,2,12032_id
17692,1,2,2,17122_id
17693,1,4,2,12220_id
17694,1,3,2,15999_id
17695,4,1,3,19271_id
17696,3,1,3,19193_id
17697,2,2,2,18167_id
17698,3,2,3,18696_id
17699,1,3,2,14473_id
17700,1,4,2,11596_id
17701,1,3,2,15715_id
17702,2,2,3,18820_id
17703,1,3,1,12044_id
17704,2,3,2,17710_id
17705,2,2,3,18786_id
17706,1,3,2,15660_id
17707,1,4,1,9365_id
17708,1,3,2,13086_id
17709,3,2,3,18785_id
17710,1,3,2,14019_id
17711,1,4,1,9880_id
17712,1,2,2,16823_id
17713,1,4,1,7808_id
17714,1,3,2,14269_id
17715,1,4,1,3614_id
17716,1,4,1,6323_id
17717,1,4,1,1965_id
17718,1,4,1,4624_id
17719,1,3,2,16730_id
17720,3,1,3,19427_id
17721,1,4,1,8341_id
17722,4,1,4,19860_id
17723,1,3,2,12089_id
17724,1,3,2,13281_id
17725,1,4,1,10194_id
17726,1,4,1,8016_id
17727,1,4,1,6783_id
17728,1,4,1,1564_id
17729,1,4,1,8636_id
17730,1,4,1,8913_id
17731,1,4,1,8446_id
17732,1,4,1,4527_id
17733,1,4,1,3213_id
17734,1,4,1,9021_id
17735,1,4,2,11551_id
17736,1,4,1,3163_id
17737,1,4,1,5934_id
17738,4,1,4,19927_id
17739,1,3,2,14755_id
17740,1,4,1,8385_id
17741,1,4,1,2858_id
17742,1,4,1,3305_id
17743,1,3,2,15733_id
17744,1,4,2,11339_id
17745,1,4,2,12560_id
17746,4,1,4,19763_id
17747,2,2,2,18494_id
17748,1,4,1,10665_id
17749,1,2,2,16242_id
17750,1,4,2,13031_id
17751,2,2,2,18406_id
17752,1,4,1,10456_id
17753,2,2,2,18128_id
17754,4,1,3,19795_id
17755,1,3,1,12061_id
17756,1,4,1,9390_id
17757,1,3,2,15577_id
17758,1,3,1,11986_id
17759,1,3,2,13625_id
17760,2,2,3,18949_id
17761,1,4,1,3764_id
17762,1,3,2,14527_id
17763,1,3,1,12319_id
17764,2,2,2,17862_id
17765,4,1,3,19172_id
17766,2,2,2,18082_id
17767,1,3,2,14329_id
17768,1,4,1,9927_id
17769,1,4,1,9433_id
17770,2,2,3,17756_id
17771,1,3,2,14770_id
17772,1,3,1,12332_id
17773,1,4,2,12085_id
17774,1,4,1,2665_id
17775,1,2,2,16719_id
17776,2,2,2,18157_id
17777,1,2,2,16491_id
17778,1,3,2,16834_id
17779,1,3,2,13758_id
17780,1,3,2,16137_id
17781,1,2,3,18227_id
17782,1,3,2,16619_id
17783,1,3,2,15099_id
17784,1,4,1,12166_id
17785,1,4,1,11178_id
17786,1,4,1,4537_id
17787,1,4,1,8997_id
17788,1,4,1,3983_id
17789,1,3,2,13185_id
17790,1,4,1,8453_id
17791,3,2,3,18593_id
17792,1,4,1,8934_id
17793,1,2,2,16442_id
17794,1,3,2,14412_id
17795,1,4,2,13153_id
17796,4,1,3,19529_id
17797,1,4,2,11514_id
17798,1,4,1,3215_id
17799,2,2,2,18118_id
17800,3,1,3,19628_id
17801,2,2,3,18646_id
17802,1,4,1,8132_id
17803,1,4,1,10372_id
17804,3,1,3,19592_id
17805,1,4,2,10524_id
17806,1,3,1,11970_id
17807,1,3,1,11642_id
17808,1,4,1,785_id
17809,1,4,1,3356_id
17810,1,4,1,1031_id
